,Epoch,Decay,Learning Rate,Momentum,Feature Size,Rho,Score
131,169,0.17536948938605967,1.503749211749872e-05,0.9342738072188568,344,0.9469606083361237,0.010641729165719094
132,173,0.6286581608015354,0.0006156316338185659,0.8941461513435696,295,0.8165990993041616,0.015170161884444215
133,193,0.02186193277447428,0.0009745711366659946,0.924394582824512,319,0.8763028064132135,0.008465920935139716
134,107,0.7156371769117632,0.0007116277571859033,0.8158278580848246,449,0.865623549539959,0.013908461363396452
135,78,0.4594294860260667,0.0008415986381782505,0.8010704887157662,75,0.8583898643095165,0.016868163535848944
136,82,0.29410541830498566,0.00035494555534659365,0.8223640906391106,385,0.9192944319493667,0.014501509566036453
137,92,0.2606294192181157,0.0005462410070866333,0.9132387498383182,57,0.9348777508728885,0.009323259138603922
138,84,0.2411715141743711,0.000920371407407833,0.9405547153914928,98,0.8082737390489458,0.009376047017830296
139,96,0.4031735836007373,0.00014349892137832285,0.9191813669037738,275,0.8853409449632883,0.008195748082858384
140,91,0.6403993483935089,0.0007139697793365181,0.9313606998143119,44,0.8049904383974246,0.007475249378116298
141,195,0.7784601846036668,0.00010316444610864791,0.8700885814985367,249,0.8565040303422683,0.008737308567779212
142,110,0.48500596097085397,0.0008791105359475095,0.9182125097907369,421,0.8355394685341313,0.012690908943396651
143,124,0.31082254157652084,0.000928257401701822,0.8423677834501705,442,0.833808495976393,0.02777541893135224
144,175,0.6748457519986188,0.0009025676697035582,0.9222426325298698,441,0.9373180427523504,0.013765222618328427
145,158,0.5650944811398144,0.0007215754390514699,0.8786045184266824,272,0.9068701267745427,0.008272533005423797
146,85,0.2820473955645748,0.0002352739261324004,0.9166204555922589,467,0.8325469468806983,0.012446215816519477
147,89,0.5720463307241617,0.0006536739204337124,0.9336892057123346,459,0.8994006102954201,0.03198173757311191
148,106,0.7820543607545947,0.0004664264322057327,0.802432401384104,119,0.8829774744457556,0.00730789244824667
149,70,0.14890280431750913,0.0005843718221118905,0.9293886911343454,182,0.8257394359158591,0.017091473993699414
150,140,0.580968670293124,0.0008265839126213722,0.8630517082588072,351,0.8770019503628319,0.014487243596636792
151,101,0.5663819825174641,0.0003948708278542091,0.8760658358087574,279,0.888871944665598,0.010203964421936738
152,52,0.6794607843213234,0.00038647299166970345,0.8193950654272733,277,0.8833965183627138,0.013208823775450072
153,102,0.3648608241857407,0.0009763776814349726,0.9380843271652768,354,0.8176158931822642,0.006204376373657837
154,192,0.7392434078015883,0.000621103628898405,0.8365787199374366,107,0.9053942946098776,0.00837017133864185
